NULL,,"karaciğeri,yüreği ve taşlığı alınmamış %70'lik denilen ördekler",
NULL,"0207.33.19.00.00","---- Tüyleri yolunmuş içleri boşaltılmış,baş ve ayakları kesilmiş,boynu,","Kg"
NULL,,"karaciğeri,yüreği ve taşlığı alınmış %63'lük denilen ördekler",
NULL,,"ve diğer şekilde bulunanlar",
NULL,,"--- Kazlar:",
NULL,"0207.33.51.00.00","---- Tüyleri yolunmuş,kanı akıtılmış,içleri boşaltılmış,baş ve","Kg"
NULL,,"ayakları kesilmemiş %82'lik denilen kazlar",
NULL,"0207.33.59.00.00","---- Tüyleri yolunmuş,içleri boşaltılmış,baş ve ayakları kesilmiş,yüreği","Kg"
NULL,,"ve taşlığı alınmış veya alınmamış %75'lik denilen kazlar veya",
NULL,,"diğer şekilde bulunanlar",
NULL,"0207.33.90.00.00","--- Beç tavukları","Kg"
NULL,"0207.34","-- Yağlı karaciğerler (taze veya soğutulmuş):",
NULL,"0207.34.10.00.00","--- Kaz karaciğerleri","Kg"
NULL,"0207.34.90.00.00","--- Ördek karaciğerleri","Kg"
NULL,"0207.35","-- Diğerleri (taze veya soğutulmuş):",
NULL,,"--- Parçalar:",
NULL,,"---- Kemiksiz:",
NULL,"0207.35.11.00.00","----- Kazlara ait olanlar","Kg"
NULL,"0207.35.15.00.00","----- Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,,"---- Kemikli:",
NULL,,"----- Yarım veya çeyrekler:",
NULL,"0207.35.21.00.00","------ Ördeklere ait olanlar","Kg"
NULL,"0207.35.23.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.35.25.00.00","------ Beç tavuklarına ait olanlar","Kg"
NULL,"0207.35.31.00.00","----- Bütün kanatlar (kanat uçları olsun olmasın)","Kg"
NULL,"0207.35.41.00.00","----- Sırt,boyun,boyunlu sırt,kanat ve kuyruk uçları","Kg"
NULL,,"----- Göğüs ve göğüs parçaları:",
NULL,"0207.35.51.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.35.53.00.00","------ Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,,"----- But ve but parçaları:",
NULL,"0207.35.61.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.35.63.00.00","------ Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,"0207.35.71.00.00","----- Kaz ve ördeğin ""palto"" denilen kısımları","Kg"
NULL,"0207.35.79.00.00","----- Diğerleri","Kg"
NULL,,"--- Sakatat:",
NULL,"0207.35.91.00.00","---- Karaciğerler (kaz ve ördeklerin yağlı karaciğerleri hariç)","Kg"
NULL,"0207.35.99.00.00","---- Diğerleri","Kg"
NULL,"0207.36","-- Diğerleri (dondurulmuş):",
NULL,,"--- Parçalar:",
NULL,,"---- Kemiksiz:",
NULL,"0207.36.11.00.00","----- Kazlara ait olanlar","Kg"
NULL,"0207.36.15.00.00","----- Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,,"---- Kemikli:",
NULL,,"----- Yarım veya çeyrekler:",
NULL,"0207.36.21.00.00","------ Ördeklere ait olanlar","Kg"
NULL,"0207.36.23.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.36.25.00.00","------ Beç tavuklarına ait olanlar","Kg"
NULL,"0207.36.31.00.00","----- Bütün kanatlar (kanat uçları olsun olmasın)","Kg"
NULL,"0207.36.41.00.00","----- Sırt,boyun,boyunlu sırt,kanat ve kuyruk uçları","Kg"
NULL,,"----- Göğüs ve göğüs parçaları:",
NULL,"0207.36.51.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.36.53.00.00","------ Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,,"----- But ve but parçaları:",
NULL,"0207.36.61.00.00","------ Kazlara ait olanlar","Kg"
NULL,"0207.36.63.00.00","------ Ördek ve beç tavuklarına ait olanlar","Kg"
NULL,"0207.36.71.00.00","----- Kaz ve ördeğin ""palto"" denilen kısımları","Kg"
NULL,"0207.36.79.00.00","----- Diğerleri","Kg"
NULL,,"--- Sakatat:",
NULL,,"---- Karaciğerler:",
NULL,"0207.36.81.00.00","----- Kazların yağlı karaciğerleri","Kg"
NULL,"0207.36.85.00.00","----- Ördeklerin yağlı karaciğerleri","Kg"
NULL,"0207.36.89.00.00","----- Diğerleri","Kg"
NULL,"0207.36.90.00.00","---- Diğerleri","Kg"
NULL,"0208","Diğer etler ve yenilen sakatat (taze,soğutulmuş veya",
NULL,,"dondurulmuş):",
NULL,"0208.10","- Tavşanlar veya yabani tavşanlar:",
NULL,,"-- Evcil tavşanların etleri ve yenilen sakatatı:",
NULL,"0208.10.11.00.00","--- Taze veya soğutulmuş","Kg"
NULL,"0208.10.19.00.00","--- Dondurulmuş","Kg"
NULL,"0208.10.90.00.00","-- Diğerleri","Kg"
NULL,"0208.20.00.00.00","- Kurbağa bacağı","Kg"
NULL,"0208.90","- Diğerleri:",
NULL,"0208.90.10.00.00","-- Evcil güvercinlerin etleri ve yenilen sakatatı","Kg"
NULL,,"-- Av hayvanlarının etleri ve yenilen sakatatı (tavşanlar hariç):",
NULL,"0208.90.20.00.00","--- Bıldırcınların etleri ve yenilen sakatatı","Kg"
NULL,"0208.90.40.00.00","--- Diğerleri","Kg"
NULL,"0208.90.50.00.00","-- Balina ve fok etleri","Kg"
NULL,"0208.90.60.00.00","-- Ren geyiği eti","Kg"
NULL,"0208.90.80.00.00","-- Diğerleri","Kg"
NULL,"0209.00","Domuz yağı (etli kısımları içerenler hariç) ve kümes hayvanlarının",
NULL,,"yağları (eritilmemiş veya başka suretle çıkarılmamış) (taze,",
NULL,,"soğutulmuş,dondurulmuş,tuzlanmış,salamura edilmiş,",
NULL,,"kurutulmuş veya tütsülenmiş):",
NULL,,"- Domuzun deri altı yağı (lard):",
NULL,"0209.00.11.00.00","-- Taze,soğutulmuş,dondurulmuş,tuzlanmış veya salamura edilmiş","Kg"
NULL,"0209.00.19.00.00","-- Kurutulmuş veya tütsülenmiş","Kg"
NULL,"0209.00.30.00.00","- Domuz yağı (0209.00.11.00 veya 0209.00.19.00 alt pozisyonundakiler","Kg"
NULL,,"hariç)",
NULL,"0209.00.90.00.00","- Kümes hayvanlarının yağı","Kg"
NULL,"0210","Et ve yenilen sakatat (tuzlanmış,salamura edilmiş,kurutulmuş",
NULL,,"veya tütsülenmiş); et veya sakatatın yenilen un ve ezmeleri:",
NULL,,"- Domuz etleri:",
NULL,"0210.11","-- But,kol ve bunların parçaları (kemikli):",
NULL,,"--- Evcil domuz etleri:",
NULL,,"---- Tuzlanmış veya salamura edilmiş:",
NULL,"0210.11.11.00.00","----- But ve but parçaları","Kg"
NULL,"0210.11.19.00.00","----- Kol ve kol parçaları","Kg"
NULL,,"---- Kurutulmuş veya tütsülenmiş:",
NULL,"0210.11.31.00.00","----- But ve but parçaları","Kg"
NULL,"0210.11.39.00.00","----- Kol ve kol parçaları","Kg"
NULL,"0210.11.90.00.00","--- Diğerleri","Kg"
NULL,"0210.12","-- Karın ve karın parçaları:",
NULL,,"--- Evcil domuzlara ait olanlar:",
NULL,"0210.12.11.00.00","---- Tuzlanmış veya salamura edilmiş","Kg"
NULL,"0210.12.19.00.00","---- Kurutulmuş veya tütsülenmiş","Kg"
NULL,"0210.12.90.00.00","--- Diğerleri","Kg"
NULL,"0210.19","-- Diğerleri:",
NULL,,"--- Evcil domuzlara ait olanlar:",
NULL,,"---- Tuzlanmış veya salamura edilmiş:",
NULL,"0210.19.10.00.00","----- Yarım karkas veya dörtte üç ön parça","Kg"
NULL,"0210.19.20.00.00","----- Dörtte üç arka parça veya orta kısımlar","Kg"
NULL,"0210.19.30.00.00","----- Ön parçalar ve ön parçaların kısımları","Kg"
NULL,"0210.19.40.00.00","----- Bel kısmı ve parçaları","Kg"
NULL,,"----- Diğerleri",
NULL,"0210.19.51.00.00","------ Kemiksiz","Kg"
NULL,"0210.19.59.00.00","------ Diğerleri","Kg"
NULL,,"---- Kurutulmuş veya tütsülenmiş:",
NULL,"0210.19.60.00.00","----- Ön kısmı ve parçaları","Kg"
NULL,"0210.19.70.00.00","----- Bel kısmı ve parçaları","Kg"
NULL,,"----- Diğerleri",
NULL,"0210.19.81.00.00","------ Kemiksiz","Kg"
NULL,"0210.19.89.00.00","------ Diğerleri","Kg"
NULL,"0210.19.90.00.00","--- Diğerleri","Kg"
NULL,"0210.20","- Sığır etleri:",
NULL,"0210.20.10.00.00","-- Kemikli","Kg"
NULL,"0210.20.90.00.00","-- Kemiksiz","Kg"
NULL,"0210.90","- Diğerleri (et ve sakatatın yenilen un ve ezmeleri dahil):",
NULL,,"-- Etler:",
NULL,"0210.90.10.00.00","--- At eti (tuzlanmış salamura edilmiş veya kurutulmuş)","Kg"
NULL,,"--- Koyun ve keçi etleri:",
NULL,"0210.90.11.00.00","---- Kemikli","Kg"
NULL,"0210.90.19.00.00","---- Kemiksiz","Kg"
NULL,"0210.90.21.00.00","--- Ren geyiği eti","Kg"
NULL,"0210.90.29.00.00","--- Diğerleri","Kg"
NULL,,"-- Sakatat:",
NULL,,"--- Evcil domuzlara ait olanlar:",
NULL,"0210.90.31.00.00","---- Karaciğerler","Kg"
NULL,"0210.90.39.00.00","---- Diğerleri","Kg"
NULL,,"--- Sığırlara ait olanlar:",
NULL,"0210.90.41.00.00","---- Kalın ve ince etek","Kg"
NULL,"0210.90.49.00.00","---- Diğerleri","Kg"
NULL,"0210.90.60.00.00","--- Koyun ve keçilere ait olanlar","Kg"
NULL,,"--- Diğerleri:",
NULL,,"---- Kümes hayvanlarının karaciğerleri:",
NULL,,"----- Kaz ve ördeklerin yağlı karaciğerleri (tuzlanmış veya",
NULL,,"salamura edilmiş):",
NULL,"0210.90.71.10.00","------ Kaz karaciğeri","Kg"
NULL,"0210.90.71.20.00","------ Ördek karaciğeri","Kg"
NULL,"0210.90.79.00.00","----- Diğerleri","Kg"
NULL,"0210.90.80.00.00","---- Diğerleri","Kg"
NULL,"0210.90.90.00.00","-- Et veya sakatatın yenilen un ve ezmeleri","Kg"
NULL,"0301","Canlı balıklar:",
NULL,"0301.10","- Süs balıkları:",
NULL,"0301.10.10.00.00","-- Tatlı su süs balıkları","Kg"
NULL,"0301.10.90.00.00","-- Deniz süs balıkları","Kg"
NULL,,"- Diğer canlı balıklar:",
NULL,"0301.91","-- Alabalıklar (Salmo trutta,Oncorhynchus mykiss,Oncorhynchus",
NULL,,"clarki,Oncorhynchus aguaborita,Oncorhynchus gilae,",
NULL,,"Oncorhynchus apache ve Oncorhynchus chrysogaster):",
NULL,"0301.91.10.00.00","--- Oncorhynchus apache ve Oncorhynchus chrysogaster türünden","Kg"
NULL,,"olanlar",
NULL,"0301.91.90.00.00","--- Diğerleri","Kg"
NULL,"0301.92.00.00.00","-- Yılan balıkları (Anguilla spp.)","Kg"
NULL,"0301.93.00.00.00","-- Sazan balıkları","Kg"
NULL,"0301.99","-- Diğerleri:",
NULL,,"--- Tatlısu balıkları:",
NULL,"0301.99.11.00.00","---- Pasifik salmonları (Oncorhynchus nerka,Oncorhynchus","Kg"
NULL,,"gorbuscha,Oncorhynchus keta,Oncorhynchus tscha-wytscha,",
NULL,,"Oncorhynchus kisutch,Oncorhynchus masou ve Oncorhynchus",
NULL,,"rhodorus),Atlantik salmonları (Salmo salar) ve Tuna",
NULL,,"salmonları (Hucho hucho)",
NULL,"0301.99.19.00.00","---- Diğerleri","Kg"
NULL,"0301.99.90.00.00","--- Deniz balıkları","Kg"
NULL,"0302","Balıklar (taze veya soğutulmuş) (03.04 pozisyonundaki balık",
NULL,,"filetoları ve diğer balık etleri hariç):",
NULL,,"- Alabalıkgiller (karaciğerleri,yumurtaları ve nefisleri hariç):",
NULL,"0302.11","-- Alabalıklar (Salmo trutta,Oncorhynchus mykiss,Oncorhynchus",
NULL,,"clarki,Oncorhynchus aguabonita,Oncorhynchus gilae,",
NULL,,"Oncorhynchus apache ve Oncorhynchus chrysogaster):",
NULL,"0302.11.10.00.00","--- Oncorhynchus apache ve Oncorhynchus chrysogaster türünden","Kg"
NULL,,"olanlar",
NULL,"0302.11.90.00.00","--- Diğerleri","Kg"
NULL,"0302.12.00.00.00","-- Pasifik salmonları (Oncorhynchus nerka,Oncorhynchus","Kg"
NULL,,"gorbuscha,Oncorhynchus keta,Oncorhynchus tscha-wytscha,",
NULL,,"Oncorhynchus kisutch,Oncorhynchus masou ve Oncorhynchus",
NULL,,"rhodorus),Atlantik salmonları (Salmo salar) ve Tuna",
NULL,,"salmonları (Hucho hucho)",
NULL,"0302.19.00.00.00","-- Diğerleri","Kg"
NULL,,"- Yassı balıklar (Pleuronectidae,Bothidae,Cynoglossidae,",
NULL,,"Soleidae,Scophthalmidae ve Citharidae) (karaciğerleri,",
NULL,,"yumurtaları ve nefisleri hariç):",
NULL,"0302.21","-- Tütün balıkları (Reinhardtius hippoglossoides,Hippoglossus",
NULL,,"hippoglossus,Hippoglossus stenolepis):",
NULL,"0302.21.10.00.00","--- Siyah tütün balıkları (Reinhardtius hippoglossoides)","Kg"
NULL,"0302.21.30.00.00","--- Atlantik tütün balıkları (Hippoglossus hippoglossus)","Kg"
NULL,"0302.21.90.00.00","--- Pasifik tütün balıkları (Hippoglossus stenolepis)","Kg"
NULL,"0302.22.00.00.00","-- Yaldızlı pisi balığı (Pleuronectes platessa)","Kg"
NULL,"0302.23.00.00.00","-- Dil balığı (Solea spp.)","Kg"
NULL,"0302.29","-- Diğerleri:",
NULL,"0302.29.10.00.00","--- Dört noktalı pisi (Lepidorhombus spp.)","Kg"
NULL,,"--- Diğerleri",
NULL,"0302.29.90.00.11","---- Kalkan","Kg"
NULL,"0302.29.90.00.12","---- Çivisiz (dikensiz) kalkan","Kg"
NULL,"0302.29.90.00.19","---- Diğerleri","Kg"
NULL,,"- Ton balıkları (Thunnus cinsi),orkinos veya yazılı orkinos",
NULL,,"[Euthynnus (Katsuwonus) Pelamis] (karaciğerleri,yumurtaları ve",
NULL,,"nefisleri hariç):",
NULL,"0302.31","-- Ton balığı (Thunnus alalunga):",
NULL,"0302.31.10.00.00","--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar","Kg"
NULL,"0302.31.90.00.00","--- Diğerleri","Kg"
NULL,"0302.32","-- Sarı yüzgeçli orkinos (Thunnus albacares):",
NULL,"0302.32.10.00.00","--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar","Kg"
NULL,"0302.32.90.00.00","--- Diğerleri","Kg"
NULL,"0302.33","-- Orkinos veya yazılı orkinos:",
NULL,"0302.33.10.00.00","--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar","Kg"
NULL,"0302.33.90.00.00","--- Diğerleri","Kg"
NULL,"0302.39","-- Diğerleri:",
NULL,,"--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar:",
NULL,"0302.39.11.00.00","---- Mavi yüzgeçli orkinos (Thunnus thynnus)","Kg"
NULL,"0302.39.19.00.00","---- Diğerleri","Kg"
NULL,,"--- Diğerleri:",
NULL,"0302.39.91.00.00","---- Mavi yüzgeçli orkinos (Thunnus thynnus)","Kg"
NULL,"0302.39.99.00.00","---- Diğerleri","Kg"
NULL,"0302.40.00.00.00","- Ringa balıkları (Atlantik ringasi-Clupea harengus,Pasifik ringası-","Kg"
NULL,,"Clupea pallasii) (karaciğerleri,yumurtaları ve nefisleri hariç):",
NULL,"0302.50","- Morina balıkları (soğuksu morinası-Gadus morhua,Atlantik",
NULL,,"morinası-Gadus ogac,Pasifik morinası-Gadus macrocephalus)",
NULL,,"(karaciğerleri,yumurtaları ve nefisleri hariç):",
NULL,"0302.50.10.00.00","-- Soğuksu morinası (Gadus morhua)","Kg"
NULL,"0302.50.90.00.00","-- Diğerleri","Kg"
NULL,,"- Diğer balıklar (karaciğerleri,yumurtaları ve nefisleri hariç):",
NULL,"0302.61","-- Sardalyalar (Avrupa sardalya balığı-Sardina pilchardus,",
NULL,,"Sardinops spp.),yuvarlak ve kısa boylu sardalyalar (Sardinella",
NULL,,"spp.),Palatika veya çaça balığı (Sprattus sprattus):",
NULL,"0302.61.10.00.00","--- Avrupa sardalya balığı türü sardalyalar (Sardina pilchardus)","Kg"
NULL,"0302.61.30.00.00","--- Sardinops türü sardalyalar;yuvarlak ve kısa boylu sardalyalar","Kg"
NULL,,"(Sardinella spp.)",
NULL,"0302.61.80.00.00","--- Palatika veya çaça balığı (Sprattus sprattus):","Kg"
NULL,"0302.62.00.00.00","-- Haddock (Melanogrammus aeglefinus)","Kg"
NULL,"0302.63.00.00.00","-- Kömür balığı (Pollachius virens)","Kg"
NULL,"0302.64.00.00.00","-- Uskumru balıkları (Uskumru-Scomber scombrus,Avustralya","Kg"
NULL,,"uskumrusu-Scomber Australasicus,Kolyoz-Scomber",
NULL,,"Japonicus):",
NULL,"0302.65","-- Köpek balıkları:",
NULL,"0302.65.20.00.00","--- Mahmuzlu camgöz (Squalus acanthias)","Kg"
NULL,"0302.65.50.00.00","--- Kedi balığı (Scyliorhinus spp.)","Kg"
NULL,"0302.65.90.00.00","--- Diğerleri","Kg"
NULL,"0302.66.00.00.00","-- Yılan balıkları (Anguilla spp.)","Kg"
NULL,"0302.69","-- Diğerleri:",
NULL,,"--- Tatlısu balıkları:",
NULL,,"---- Sazanlar",
NULL,"0302.69.11.00.11","----- Aynalı sazan","Kg"
NULL,"0302.69.11.00.19","----- Diğerleri","Kg"
NULL,,"---- Diğerleri",
NULL,"0302.69.19.00.11","----- Yayın balığı","Kg"
NULL,"0302.69.19.00.12","----- Turna balığı","Kg"
NULL,"0302.69.19.00.13","----- Tatlısu levreği veya sudak","Kg"
NULL,"0302.69.19.00.19","----- Diğerleri","Kg"
NULL,,"--- Deniz balıkları:",
NULL,,"---- Euthynnus cinsi balıklar [yukarıda 0302.33 alt pozisyonunda",
NULL,,"belirtilen orkinos veya yazılı orkinos (Euthynnus) (Katsuwonus)",
NULL,,"pelamis hariç]:",
NULL,"0302.69.21.00.00","----- 16.04 pozisyonunda yer alan ürünlerin imalinde kullanılanlar","Kg"
NULL,"0302.69.25.00.00","----- Diğerleri","Kg"
NULL,,"---- Kırmızı balık (Sebastes spp.):",
NULL,"0302.69.31.00.00","----- Sebastes marinus türünden olanlar","Kg"
NULL,"0302.69.33.00.00","----- Diğerleri","Kg"
NULL,"0302.69.35.00.00","---- Kutup morinası (Boreogadus saida türü)","Kg"
NULL,"0302.69.41.00.00","---- Bakalyaro (Merlangius merlangus)","Kg"
NULL,"0302.69.45.00.00","---- Gelincik (Molva spp.)","Kg"
NULL,"0302.69.51.00.00","---- Alaska mezgit balıkları (Theragra chalcogramma) ve sarı mezgit","Kg"
NULL,,"balıkları (Pollachius pollachius)",
NULL,"0302.69.55.00.00","---- Hamsi balıkları (Engraulis spp.)","Kg"
NULL,,"---- Deniz mercan balıkları (Dentex dentex ve Pagellus spp.)",
NULL,"0302.69.61.00.11","----- Sinagrit","Kg"
NULL,"0302.69.61.00.12","----- Trança","Kg"
NULL,"0302.69.61.00.13","----- Mercan","Kg"
NULL,"0302.69.61.00.19","----- Diğerleri","Kg"
NULL,,"---- Berlam balıkları (Merluccius spp.,Urophycis spp.):",
NULL,,"----- Merluccius cinsi berlam balıkları:",
NULL,"0302.69.66.00.00","------ Sığ su berlam balıkları (Merluccius capensis) ve derinsu berlam","Kg"
NULL,,"balıkları (Merluccius paradoxus)",
NULL,"0302.69.67.00.00","------ Güney berlam balıkları (Merluccius australis)","Kg"
NULL,"0302.69.68.00.00","------ Diğerleri","Kg"
NULL,"0302.69.69.00.00","----- Urophycis cinsi berlam balıkları","Kg"
NULL,"0302.69.75.00.00","---- Çapak balıkları (Brama spp.)","Kg"
NULL,"0302.69.81.00.00","---- Fener balıkları (Lophius spp.)","Kg"
NULL,"0302.69.85.00.00","---- Mezgit balıkları (Micromesistius poutassou veya Gadus poutassou)","Kg"
NULL,"0302.69.86.00.00","---- Avustralya mavi mezgiti (Micromesistius australis)","Kg"
NULL,"0302.69.87.00.00","---- Kılıç balıkları (Xiphias gladius)","Kg"
NULL,"0302.69.91.00.00","---- İstavrit (Caranx trachurus,Trachurus trachurus)","Kg"
NULL,"0302.69.92.00.00","---- Pink cusk-eel (Genypterus blacodes)","Kg"
NULL,"0302.69.94.00.00","---- Deniz levreği (Dicentrarchus labrax)","Kg"
NULL,"0302.69.95.00.00","---- Çipura (Sparus aurats)","Kg"
NULL,,"---- Diğerleri",
NULL,"0302.69.99.00.11","----- Torik","Kg"
NULL,"0302.69.99.00.12","----- Palamut","Kg"
NULL,"0302.69.99.00.13","----- Kefal","Kg"
NULL,"0302.69.99.00.14","----- Mersin balığı","Kg"
NULL,"0302.69.99.00.15","----- Lüfer","Kg"
NULL,"0302.69.99.00.19","----- Diğer deniz balıkları","Kg"
NULL,"0302.70.00.00.00","- Karaciğerler,yumurtalar ve nefisler","Kg"
NULL,"0303","Balıklar (dondurulmuş) (03.04 pozisyonundaki balık filetoları ve",
NULL,,"diğer balık etleri hariç):",
NULL,"0303.10.00.00.00","- Pasifik salmonları (Oncorhynchus nerka,Oncorhynchus","Kg"
NULL,,"gorbuscha,Oncorhynchus keta,Oncorhynchus tschawytscha,",
NULL,,"Oncorhynchus kisutch,Oncorhynchus masou ve",
NULL,,"Oncorhynchus rhodorus)(karaciğerleri,yumurtaları ve",
NULL,,"nefisleri hariç)",
NULL,,"- Diğer alabalıkgiller (karaciğerleri,yumurtaları ve nefisleri hariç):",
NULL,"0303.21","-- Alabalıklar (Salmo trutta,Oncorhynchus mykiss,Oncorhynchus",
NULL,,"clarki,Oncorhynchus aguabonita,Oncorhynchus gilae,",
NULL,,"Oncorhynchus apache ve Oncorhynchus chrysogaster)",
NULL,"0303.21.10.00.00","--- Oncorhynchus apache ve Oncorhynchus chrysogaster türünden","Kg"
NULL,,"olanlar",
NULL,"0303.21.90.00.00","--- Diğerleri","Kg"
NULL,"0303.22.00.00.00","-- Atlantik salmonları (Salmo salar) ve Tuna salmonları","Kg"
NULL,,"(Hucho hucho)",
NULL,"0303.29.00.00.00","-- Diğerleri","Kg"
NULL,,"- Yassı balıklar (Pleuronectidae,Bothidae,Cynoglossidae,",
NULL,,"Soleidae,Scophtalmidae ve Citharidae)(karaciğerleri,",
NULL,,"yumurtaları ve nefisleri hariç):",
NULL,"0303.31","-- Tütün balıkları (Reinhardtius hippoglossoides,Hippoglossus",
NULL,,"hippoglossus,Hippoglossus stenolepis):",
NULL,"0303.31.10.00.00","--- Siyah tütün balıkları (Reinhardtius hippoglossoides)","Kg"
NULL,"0303.31.30.00.00","--- Atlantik tütün balıkları (Hippoglossus hippoglossus)","Kg"
NULL,"0303.31.90.00.00","--- Pasifik tütün balıkları (Hippoglossus stenolepis)","Kg"
NULL,"0303.32.00.00.00","-- Yaldızlı pisi balığı (Pleuronectes platessa)","Kg"
NULL,"0303.33.00.00.00","-- Dil balığı (Solea spp.)","Kg"
NULL,"0303.39","-- Diğerleri:",
NULL,"0303.39.10.00.00","--- Dere pisisi (Platicthys flesus)","Kg"
NULL,"0303.39.20.00.00","--- Dört noktalı pisi (Lepidorhombus spp.)","Kg"
NULL,"0303.39.30.00.00","--- Rhombosolea cinsi balıklar","Kg"
NULL,"0303.39.80.00.00","--- Diğerleri","Kg"
NULL,,"- Ton balıkları (Thunnus cinsi),orkinos veya yazılı orkinos",
NULL,,"[Euthynnus (Katsuwonus) pelamis] (karaciğerleri,yumurtaları ve",
NULL,,"nefisleri hariç):",
NULL,"0303.41","-- Ton balıkları (Thunnus alalunga):",
NULL,,"--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar:",
NULL,"0303.41.11.00.00","---- Bütün","Kg"
NULL,"0303.41.13.00.00","---- İçleri temizlenmiş ve solungaçsız","Kg"
NULL,"0303.41.19.00.00","---- Diğerleri (örneğin;başsız)","Kg"
NULL,"0303.41.90.00.00","--- Diğerleri","Kg"
NULL,"0303.42","-- Sarı yüzgeçli orkinos (Thunnus albacares):",
NULL,,"--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar:",
NULL,,"---- Bütün:",
NULL,"0303.42.12.00.00","----- Tanesi 10 kg.dan fazla olanlar","Kg"
NULL,"0303.42.18.00.00","----- Diğerleri","Kg"
NULL,,"---- İçleri temizlenmiş ve solungaçsız:",
NULL,"0303.42.32.00.00","----- Tanesi 10 kg.dan fazla olanlar","Kg"
NULL,"0303.42.38.00.00","----- Diğerleri","Kg"
NULL,,"---- Diğerleri (örneğin;başsız):",
NULL,"0303.42.52.00.00","----- Tanesi 10 kg.dan fazla olanlar","Kg"
NULL,"0303.42.58.00.00","----- Diğerleri","Kg"
NULL,"0303.42.90.00.00","--- Diğerleri","Kg"
NULL,"0303.43","-- Orkinos veya yazılı orkinos:",
NULL,,"--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar:",
NULL,"0303.43.11.00.00","---- Bütün","Kg"
NULL,"0303.43.13.00.00","---- İçleri temizlenmiş ve solungaçsız","Kg"
NULL,"0303.43.19.00.00","---- Diğerleri (örneğin;başsız)","Kg"
NULL,"0303.43.90.00.00","--- Diğerleri","Kg"
NULL,"0303.49","-- Diğerleri:",
NULL,,"--- 16.04 Pozisyonunda yer alan ürünlerin imalinde kullanılanlar:",
NULL,,"---- Mavi yüzgeçli orkinos (Thunnus thynnus):",
NULL,"0303.49.21.00.00","----- Bütün","Kg"
NULL,"0303.49.23.00.00","----- İçleri temizlenmiş ve solungaçsız","Kg"
NULL,"0303.49.29.00.00","----- Diğerleri","Kg"
NULL,,"---- Diğerleri:",
NULL,"0303.49.41.00.00","----- Bütün","Kg"
NULL,"0303.49.43.00.00","----- İçleri temizlenmiş ve solungaçsız","Kg"
NULL,"0303.49.49.00.00","----- Diğerleri (Örneğin;başsız)","Kg"
NULL,"0303.49.90.00.00","--- Diğerleri","Kg"
NULL,"0303.50.00.00.00","- Ringa balıkları (Atlantik ringası-Clupea harengus,Pasifik","Kg"
